dataset,treatment,propensity_score
simulation,0,0.1023400372509739
simulation,0,0.3424306462115651
simulation,1,0.4065343106197683
simulation,0,0.3658576973967273
simulation,1,0.7025254975308073
simulation,1,0.6864241386588507
simulation,1,0.4133956012592455
simulation,0,0.12993315309820136
simulation,1,0.6232864709239573
simulation,0,0.6041844569856096
simulation,0,0.5368114910632211
simulation,0,0.7241704878076047
simulation,0,0.23212804681132812
simulation,1,0.8257386152475408
simulation,0,0.19014934991198196
simulation,1,0.6007145509836763
simulation,0,0.13054679501125752
simulation,0,0.20067804654590898
simulation,1,0.7861078732988253
simulation,1,0.39173503752116995
simulation,0,0.6073075196722929
simulation,0,0.48579874934199163
simulation,0,0.39763588345932577
simulation,1,0.7759053628176503
simulation,0,0.4207318012978791
simulation,0,0.11320466568309373
simulation,1,0.23312346900364148
simulation,0,0.6413695939589349
simulation,0,0.5601341313840927
simulation,0,0.14002681718748808
simulation,1,0.24991686937110152
simulation,1,0.38143846821734956
simulation,0,0.34723282062774236
simulation,0,0.1977530242090497
simulation,0,0.2351480476678813
simulation,0,0.24689478948899288
simulation,0,0.5612989853604222
simulation,0,0.5166518109090315
simulation,1,0.3333209150642388
simulation,0,0.38137392827660294
simulation,0,0.4911643114062727
simulation,0,0.2875952850639853
simulation,0,0.23026884895497604
simulation,1,0.22011507266514607
simulation,0,0.2521781943435289
simulation,0,0.21204935985503473
simulation,0,0.44934441472771713
simulation,0,0.6047653397792401
simulation,0,0.15137656409660966
simulation,0,0.389460797770635
simulation,1,0.3513293581851448
simulation,0,0.5284216912267726
simulation,1,0.45066528166236114
simulation,0,0.14750255480986116
simulation,0,0.1985828084526557
simulation,0,0.5058141298492259
simulation,1,0.6755688721592721
simulation,0,0.09542425151227958
simulation,0,0.4983437162210896
simulation,1,0.7133651340598273
simulation,0,0.3443698370903627
simulation,0,0.5318002788412881
simulation,1,0.3496962524412146
simulation,1,0.450601725705018
simulation,1,0.1558455442955851
simulation,0,0.09239079501172223
simulation,1,0.6730229380560857
simulation,0,0.2304524393122724
simulation,1,0.43649621837994795
simulation,0,0.1773124257680722
simulation,1,0.14784555877082148
simulation,1,0.3504009726194094
simulation,0,0.33127240446676404
simulation,1,0.5080485561315667
simulation,1,0.5760776503205306
simulation,1,0.4430777723215
simulation,0,0.4897548596620074
simulation,1,0.7745314448024374
simulation,0,0.20577859234913704
simulation,0,0.40475654099413416
simulation,0,0.7228983749703165
simulation,1,0.6650262426372234
simulation,0,0.1731239064544329
simulation,0,0.33823683512748537
simulation,0,0.8311564214586468
simulation,0,0.5509259040471798
simulation,1,0.47078209132901594
simulation,1,0.46318965278646457
simulation,1,0.3216856229539539
simulation,1,0.5828386474554639
simulation,1,0.36793303428402335
simulation,0,0.4203777797348298
simulation,1,0.43518214363836205
simulation,0,0.23932156167100285
simulation,0,0.4996533266282808
simulation,1,0.8363190005639817
simulation,0,0.12349579296075482
simulation,0,0.5265895485717337
simulation,0,0.23014980222870202
simulation,1,0.5067285731420069
simulation,1,0.4219524509542908
simulation,0,0.62753791435182
simulation,1,0.692190713361463
simulation,0,0.5349093315923446
simulation,1,0.7082594012237434
simulation,0,0.09890693519295563
simulation,0,0.81475022221227
simulation,1,0.5390356211415974
simulation,1,0.7321227110351698
simulation,0,0.18464902541399958
simulation,1,0.28163696803036814
simulation,0,0.3515064048005944
simulation,0,0.40817183460692646
simulation,0,0.569723580883672
simulation,1,0.7046924470293684
simulation,0,0.12616017477374442
simulation,1,0.7151455587953118
simulation,1,0.500051706570333
simulation,0,0.4465549789171865
simulation,0,0.10846014547206363
simulation,1,0.5316647933551256
simulation,0,0.11657920437911883
simulation,0,0.6212185605648923
simulation,0,0.12499920715935463
simulation,1,0.44906664578439304
simulation,0,0.42275269633444246
simulation,0,0.7325302155910254
simulation,1,0.3987424510176465
simulation,0,0.2634431627707829
simulation,0,0.403936632010256
simulation,0,0.7254782795642869
simulation,0,0.5502896799403585
simulation,0,0.3242543149804172
simulation,0,0.36985202310963594
simulation,0,0.16018427459873927
simulation,1,0.4811478534826251
simulation,1,0.14860921696841814
simulation,0,0.6175722441857701
simulation,1,0.3976589377246971
simulation,1,0.8040834930027347
simulation,1,0.23268023820961517
simulation,0,0.4288064208031982
simulation,0,0.8130173756889209
simulation,1,0.6955248429625863
simulation,0,0.3257750691128133
simulation,0,0.5363072549971728
simulation,0,0.46301659226616765
simulation,1,0.49884315132383733
simulation,0,0.23395339941527094
simulation,0,0.45032384959754906
simulation,0,0.1777670951240209
simulation,0,0.5509808796435428
simulation,0,0.4890612048703478
simulation,0,0.3621940691983783
simulation,0,0.14601512092726102
simulation,0,0.6730212248813306
simulation,0,0.49166393263749375
simulation,0,0.2506102002035591
simulation,0,0.4152981734795346
simulation,0,0.13307738780307435
simulation,0,0.20817432081272372
simulation,1,0.320380841616099
simulation,1,0.7440362135729252
simulation,1,0.3177052305113008
simulation,1,0.5609883145647451
simulation,1,0.31765456840149014
simulation,1,0.4506506677911883
simulation,1,0.48168957157460407
simulation,0,0.6437043285419684
simulation,0,0.3866351876180061
simulation,0,0.100104759432233
simulation,0,0.11509786666575576
simulation,0,0.30564251726107927
simulation,0,0.22186950851371404
simulation,0,0.5548097658330142
simulation,0,0.3050827000430466
simulation,1,0.8602939445233995
simulation,0,0.11645362625199425
simulation,0,0.48509872757570444
simulation,1,0.1627696715867422
simulation,0,0.31943749743479777
simulation,0,0.4480488181318002
simulation,0,0.08766566473753314
simulation,1,0.4570712365290617
simulation,1,0.8334560094110521
simulation,1,0.36919322307853186
simulation,1,0.5444316378287462
simulation,0,0.7140228451508237
simulation,0,0.276314391587039
simulation,1,0.3521628719068475
simulation,1,0.13248815208688577
simulation,1,0.5639630112485917
simulation,0,0.39524854482143523
simulation,1,0.16807412102157823
simulation,0,0.44825969271222027
simulation,1,0.2646218363904953
simulation,1,0.39517966112591735
simulation,1,0.6639644936595909
simulation,0,0.1418649330848651
simulation,1,0.6764722847651812
simulation,0,0.13412323873862164
simulation,0,0.297012937296533
simulation,1,0.8405594922541811
simulation,1,0.7186054821802685
simulation,1,0.44960230069465745
simulation,0,0.19291770650552897
simulation,0,0.30491560451528443
simulation,0,0.38145240768658656
simulation,0,0.5035684519951049
simulation,0,0.47597602697572805
simulation,1,0.4723895909313445
simulation,0,0.42627736964636265
simulation,0,0.1531377564820598
simulation,0,0.262473352861621
simulation,0,0.6617583561655271
simulation,0,0.12776871062145112
simulation,0,0.41510865885430637
simulation,0,0.1959341940348343
simulation,0,0.47502452536207057
simulation,0,0.38142034637851074
simulation,1,0.778167774464086
simulation,0,0.6642509943126594
simulation,1,0.1671314358482826
simulation,1,0.5563375423156285
simulation,0,0.2323342092595609
simulation,1,0.33726244383021653
simulation,0,0.5220233004623012
simulation,1,0.3289748563462731
simulation,0,0.6908132356965921
simulation,0,0.2963263011024041
simulation,1,0.3656979769166329
simulation,0,0.25292639852610194
simulation,1,0.3090567969668391
simulation,0,0.6937283713766165
simulation,1,0.5660529535964121
simulation,1,0.8033829516137927
simulation,1,0.8515780483951372
simulation,0,0.19880071045553482
simulation,0,0.4698183739866801
simulation,0,0.16618673594971142
simulation,0,0.2491310062477289
simulation,0,0.33126874979525767
simulation,0,0.24615288418590422
simulation,0,0.1859763934918494
simulation,0,0.37205167533527644
simulation,0,0.1985056418717907
simulation,1,0.6538391060616506
simulation,1,0.2833134858889827
simulation,1,0.8441660231207105
simulation,0,0.2939378211076489
simulation,1,0.44811493849766426
simulation,0,0.16898888887321242
simulation,1,0.8066721156770711
simulation,1,0.7843654995503007
simulation,0,0.4666087983362224
simulation,0,0.18206017104294395
simulation,0,0.44439704788504497
simulation,0,0.2650195402166516
simulation,1,0.7245492500622313
simulation,1,0.6013053423836174
simulation,1,0.44298826827228055
simulation,1,0.10798628076440239
simulation,0,0.21415344412500953
simulation,0,0.5726227236596771
simulation,0,0.8002557946752309
simulation,0,0.7140595578026835
simulation,1,0.14621774261371678
simulation,0,0.5425979976679589
simulation,1,0.7011741447154376
simulation,0,0.11486778019350463
simulation,0,0.39734383884017677
simulation,0,0.55592866619868
simulation,1,0.35303757222315535
simulation,1,0.1624201902175372
simulation,1,0.400227428328188
simulation,1,0.3167719927392
simulation,0,0.41671185983267606
simulation,0,0.2535260233362133
simulation,0,0.33074802681814713
simulation,0,0.48732160754586545
simulation,0,0.5098611489220931
simulation,1,0.32431051286803547
simulation,0,0.40949472519701396
simulation,1,0.4553421984882981
simulation,0,0.09370608770759496
simulation,0,0.5280623992350664
simulation,1,0.4376014183150789
simulation,0,0.5021041333408892
simulation,0,0.6036235580894801
simulation,0,0.09636674618313622
simulation,0,0.09253271877124902
simulation,1,0.5495977194086877
simulation,1,0.35722449506806875
simulation,1,0.5004431084220871
simulation,0,0.3752729777539639
simulation,0,0.6151140199379646
simulation,0,0.6207060333830146
simulation,0,0.5921155442286458
simulation,0,0.353600257901058
simulation,0,0.12705644108882538
simulation,1,0.5722117332683022
simulation,0,0.7601108314891816
simulation,1,0.6660984754536079
simulation,0,0.21901989819121678
simulation,0,0.675167549868487
simulation,1,0.7095367833084355
simulation,1,0.8001468459222828
simulation,1,0.20718334076509695
simulation,0,0.39576618222562154
simulation,1,0.6398220303575275
simulation,0,0.4215993398863233
simulation,0,0.23616509254537707
simulation,1,0.532997582726426
simulation,1,0.5786547221617341
simulation,0,0.4187742042831231
simulation,1,0.48998754094053637
simulation,1,0.37423751022974555
simulation,1,0.7852824166432971
simulation,1,0.24811144678163413
simulation,1,0.25600302399611896
simulation,1,0.472940463966914
simulation,0,0.710452344397746
simulation,0,0.157441998307839
simulation,0,0.176418058521961
simulation,0,0.12613959813772344
simulation,0,0.42097973315301074
simulation,1,0.21434235808590654
simulation,0,0.3907370269640871
simulation,1,0.5430710887182788
simulation,1,0.284140757305759
simulation,1,0.5400055093172325
simulation,1,0.408990533143973
simulation,1,0.6643070266036426
simulation,1,0.5397916176977806
simulation,0,0.27348913769683664
simulation,1,0.4075818574333235
simulation,1,0.5961683620023914
simulation,0,0.504247038200119
simulation,0,0.13669257151013617
simulation,0,0.5934485876240452
simulation,0,0.23350448191552847
simulation,1,0.7735854137140602
simulation,0,0.637606536929254
simulation,0,0.5283438552739205
simulation,0,0.5181658710269875
simulation,0,0.38830538496295436
simulation,1,0.6664492079711477
simulation,0,0.29450400935196314
simulation,0,0.6593810164149341
simulation,1,0.6305959094443665
simulation,1,0.3094229086253327
simulation,1,0.27154653721306554
simulation,1,0.16118886043689495
simulation,1,0.25213494971580563
simulation,0,0.13411074722543628
simulation,1,0.6371029388174806
simulation,0,0.8300455314380447
simulation,1,0.7023701538936383
simulation,0,0.136476212311854
simulation,1,0.6484284915949942
simulation,1,0.701553991743598
simulation,0,0.3846550945338323
simulation,1,0.4989560448675313
simulation,0,0.1211354428925448
simulation,0,0.5086861333515075
simulation,0,0.22636645932625124
simulation,0,0.5676424374005768
simulation,0,0.14325193534428937
simulation,0,0.6176719913993953
simulation,0,0.7180364478483122
simulation,0,0.2830478222264907
simulation,0,0.18145032520093224
simulation,0,0.10587293009988406
simulation,0,0.37355653326686905
simulation,0,0.3164823851715444
simulation,0,0.12157796875135012
simulation,1,0.5319243126378207
simulation,0,0.3379527201029042
simulation,0,0.22398993874573353
simulation,0,0.21346833769482876
simulation,1,0.6553787725868419
simulation,1,0.6322617892120317
simulation,1,0.4669727212421857
simulation,1,0.5372310304810786
simulation,1,0.159302743862394
simulation,0,0.4769603023920783
simulation,0,0.5093625425264647
simulation,0,0.37360967726590827
simulation,0,0.5122931493992015
simulation,0,0.2371971123834141
simulation,0,0.4486366862035762
simulation,0,0.583224072946243
simulation,0,0.07904805932924838
simulation,1,0.7590654025659567
simulation,0,0.055503388566258666
simulation,1,0.3355290123436923
simulation,1,0.7237376362845406
simulation,1,0.3606805258011758
simulation,0,0.17030558168123436
simulation,1,0.1721878468837764
simulation,1,0.7042661959975476
simulation,0,0.09990599077593798
simulation,1,0.7033995315016397
simulation,1,0.49525304708136403
simulation,0,0.1641048191466133
simulation,1,0.3328418287179253
simulation,0,0.189977028205767
simulation,1,0.6019169427953597
simulation,1,0.6446383999934158
simulation,0,0.130341650191797
simulation,0,0.37691067021835806
simulation,1,0.2340953771160492
simulation,0,0.764960506343609
simulation,1,0.19931833774717883
simulation,1,0.7620050712507812
simulation,1,0.4647029819216697
simulation,0,0.1715722718897976
simulation,0,0.2446375487467707
simulation,0,0.2584459391054656
simulation,1,0.17257598530196563
simulation,0,0.4417078733059905
simulation,0,0.18808691280688447
simulation,0,0.08477037263209927
simulation,1,0.3852891075160219
simulation,0,0.11503646618580989
simulation,1,0.29251369220305895
simulation,0,0.23649318320197477
simulation,0,0.22468037661066098
simulation,0,0.859145138728699
simulation,0,0.53777818156648
simulation,1,0.4084570576079983
simulation,1,0.13468555530833778
simulation,0,0.3160576225937776
simulation,1,0.4534051967666594
simulation,1,0.19647444902009287
simulation,1,0.5791423727462093
simulation,1,0.1988727481869502
simulation,1,0.37514577311701497
simulation,0,0.3754942904948833
simulation,0,0.4621874792269919
simulation,0,0.3503661095912872
simulation,0,0.3330111516709415
simulation,0,0.4069263296354041
simulation,1,0.29873319379939667
simulation,0,0.5510070725926283
simulation,1,0.5697559254152946
simulation,1,0.46405001913800986
simulation,0,0.37881463241147767
simulation,1,0.6040798645607769
simulation,0,0.36839984682911686
simulation,0,0.2750408521679485
simulation,1,0.43184930923411974
simulation,0,0.7971002700604112
simulation,1,0.15152531130560887
simulation,1,0.5873765510473886
simulation,0,0.12479152218955088
simulation,1,0.498352156308006
simulation,1,0.7471372269493597
simulation,1,0.5252978607206508
simulation,1,0.5418907730385898
simulation,0,0.32398958327863114
simulation,1,0.4292775171364442
simulation,1,0.424303808809873
simulation,0,0.25157334960770783
simulation,0,0.4018578192562578
simulation,0,0.42281257253016197
simulation,1,0.3390997022959818
simulation,0,0.19231887703643843
simulation,0,0.18675852618276687
simulation,1,0.5601272004726499
simulation,1,0.6153446922227369
simulation,1,0.49663716533915664
simulation,1,0.6879769945391652
simulation,0,0.42951605972850254
simulation,0,0.570402720970215
simulation,1,0.5574702299913279
simulation,0,0.45034935625347616
simulation,1,0.3122377639608893
simulation,1,0.8672749076333482
simulation,0,0.32802264789481006
simulation,0,0.4733286835357505
simulation,1,0.4845262636011995
simulation,0,0.4984215193627497
simulation,1,0.20173466652259783
simulation,1,0.7606279593135921
simulation,0,0.40979469388682593
simulation,0,0.1935631872789064
simulation,0,0.6783445762794809
simulation,1,0.5862679505786736
simulation,0,0.16121642981230722
simulation,1,0.7847761622984523
simulation,0,0.5369995011369517
simulation,1,0.48166765778898435
simulation,1,0.7729800477784584
simulation,0,0.4461890584888889
simulation,1,0.43177389336685096
simulation,0,0.3340250000128846
simulation,1,0.6211863268378468
simulation,0,0.5105179227236064
simulation,0,0.43706268001911996
simulation,0,0.2255929299072568
simulation,1,0.4420296440700117
simulation,1,0.34833262427298606
simulation,0,0.1525975288210408
simulation,0,0.15125797830125023
simulation,1,0.5556695658843069
simulation,0,0.09314672858624282
simulation,0,0.4678965089426285
simulation,0,0.32022869564280365
simulation,1,0.7995104537949257
simulation,0,0.38161273025545683
simulation,1,0.6268343533457342
simulation,0,0.41438969297526446
simulation,1,0.4592000450075932
simulation,0,0.6293680061908469
simulation,0,0.32667963033682734
simulation,0,0.6960391525327713
simulation,0,0.19995833074980848
simulation,0,0.562144594207183
simulation,1,0.6431063783347278
simulation,0,0.5866318811730061
simulation,0,0.8550484119136543
simulation,0,0.24705105068622665
simulation,1,0.22941870421860888
simulation,0,0.2918788422589286
simulation,0,0.6269147447371172
simulation,1,0.6659284170762724
simulation,0,0.5346620205442444
simulation,0,0.18828171751776407
simulation,1,0.5886035788329255
simulation,0,0.1741629832193281
simulation,1,0.6664660436691481
simulation,1,0.8520575346859942
simulation,0,0.5134621373312317
simulation,0,0.5413867464243827
simulation,1,0.40986980761042274
simulation,0,0.14177090192223163
simulation,0,0.289017020412473
simulation,1,0.2548759664670957
simulation,0,0.11791567153898283
simulation,1,0.8378910450358829
simulation,0,0.497506731227117
simulation,0,0.5110367064706692
simulation,1,0.3719540632866844
simulation,0,0.35044771602222174
simulation,1,0.6854124011316663
simulation,1,0.4060673570955485
simulation,0,0.6740688097971503
simulation,0,0.4169901904411785
simulation,0,0.278015380077531
simulation,0,0.15737523033702885
simulation,0,0.09856288070884467
simulation,0,0.4315379345851826
simulation,0,0.29676849003487865
simulation,0,0.16676554500641239
simulation,0,0.4927388930832381
simulation,1,0.4503855208156162
simulation,0,0.11394973831050817
simulation,1,0.24024731104941743
simulation,1,0.6151430119729089
simulation,0,0.5186278677193747
simulation,0,0.19634500943182281
simulation,1,0.5036195137793826
simulation,1,0.746379577379995
simulation,1,0.6370602465201346
simulation,0,0.3787011319645063
simulation,1,0.29568751084972933
simulation,0,0.3021368120634927
simulation,1,0.47244199726905856
simulation,0,0.4931861479110131
simulation,1,0.6283775660756277
simulation,0,0.4879606514063441
simulation,1,0.6653706917394816
simulation,1,0.5600293509438068
simulation,1,0.646761265252329
simulation,0,0.7066093242046488
simulation,0,0.23811700947472803
simulation,0,0.1035657116216866
simulation,0,0.7526011342385045
simulation,0,0.5636734387188161
simulation,1,0.13851113331942666
simulation,1,0.22168331136445982
simulation,1,0.5100567246037612
simulation,1,0.36110117089054955
simulation,0,0.32399424151157646
simulation,1,0.7912724290123383
simulation,0,0.2104637448895403
simulation,0,0.26381813691664496
simulation,1,0.5102838380226704
simulation,0,0.5174069486623467
simulation,0,0.5617945440119821
simulation,1,0.732005361187752
simulation,0,0.5270828220734785
simulation,1,0.5481171395838316
simulation,0,0.36496872040731093
simulation,0,0.5115534443796629
simulation,0,0.5084842131544771
simulation,1,0.5063439117997254
simulation,1,0.6767865438656763
simulation,0,0.6007565974360105
simulation,0,0.32865255979954766
simulation,0,0.34925368426596654
simulation,1,0.4619800472045658
simulation,0,0.4496157198729473
simulation,0,0.43530656974665355
simulation,0,0.7797028012617214
simulation,0,0.2461763453191968
simulation,1,0.49844715677682194
simulation,1,0.6821757120416143
simulation,1,0.49899411974561086
simulation,1,0.8877028266814431
simulation,1,0.3440417883431865
simulation,1,0.5284672528108606
simulation,0,0.2512400368001925
simulation,0,0.31368999797499114
simulation,1,0.5417090027156897
simulation,1,0.7074646585629333
simulation,1,0.5237759668848435
simulation,0,0.7668211705626633
simulation,1,0.40038876397200895
simulation,0,0.3943976175539577
simulation,1,0.8781226343947214
simulation,0,0.4766019742699301
simulation,0,0.28432845533871015
simulation,0,0.27303519330291803
simulation,0,0.2411820748138502
simulation,1,0.7306876048515694
simulation,1,0.2747470579471574
simulation,1,0.4015585717544817
simulation,0,0.4929042426163467
simulation,1,0.5640375401093916
simulation,0,0.21394760481165429
simulation,0,0.19164835988629436
simulation,1,0.48586676840624576
simulation,0,0.5820637136597552
simulation,1,0.511319290141693
simulation,0,0.31916254590027254
simulation,1,0.5642213486429903
simulation,0,0.3317520130995112
simulation,1,0.3200125156860158
simulation,0,0.19454916127795205
simulation,1,0.7558078541360733
simulation,0,0.5598351763036702
simulation,1,0.5808634073587621
simulation,1,0.7041668645624972
simulation,1,0.8521199556842649
simulation,0,0.124828565129909
simulation,0,0.24736784410143023
simulation,0,0.27783544043062364
simulation,0,0.24003129565826328
simulation,0,0.16064138691948965
simulation,1,0.4048458793792836
simulation,0,0.18736781781414505
simulation,0,0.5768484329512958
simulation,1,0.5340494507582897
simulation,0,0.5414455142441029
simulation,0,0.5359401862447218
simulation,1,0.539278588487609
simulation,0,0.3678541757743424
simulation,1,0.8416248393003506
simulation,1,0.41946269834755257
simulation,0,0.14791547846433664
simulation,0,0.22292538429265377
simulation,0,0.14885109843235586
simulation,1,0.404908380485833
simulation,1,0.45130972738103897
simulation,0,0.3178651785473308
simulation,1,0.833221642723387
simulation,0,0.5104970948972507
simulation,1,0.6114534191483898
simulation,0,0.21060059434333597
simulation,0,0.24668216286987818
simulation,1,0.4650013068622703
simulation,1,0.468121335480598
simulation,0,0.11526775297369594
simulation,0,0.32493155546803226
simulation,0,0.4798041329230432
simulation,0,0.4143522888134889
simulation,1,0.20728058257607831
simulation,0,0.2761648837323335
simulation,0,0.3737620394742157
simulation,1,0.4609021624186708
simulation,0,0.534154773877922
simulation,1,0.7374534279934536
simulation,1,0.42399100705816634
simulation,1,0.2875508690095524
simulation,1,0.586113373794997
simulation,1,0.6069335877360593
simulation,1,0.298743896547447
simulation,1,0.6812807485630582
simulation,1,0.6810839929948908
simulation,0,0.6965769893687614
simulation,1,0.7416115495702316
simulation,0,0.24925966056334328
simulation,0,0.521967441794158
simulation,0,0.41378281245435283
simulation,1,0.43286756379210173
simulation,0,0.3196716950271391
simulation,0,0.19172029228316823
simulation,0,0.41956314746789797
simulation,1,0.2555457301838041
simulation,0,0.45562784043300786
simulation,0,0.2489093834171165
simulation,1,0.1726562180394076
simulation,0,0.4442534391995548
simulation,1,0.4814883998253924
simulation,1,0.6001716441425969
simulation,1,0.8196383901770079
simulation,0,0.5310207380563433
simulation,1,0.6630461588034505
simulation,0,0.1826608252992116
simulation,1,0.1497781395037233
simulation,0,0.7920605791858313
simulation,0,0.26963553236251836
simulation,0,0.24342565504609984
simulation,0,0.39345450336413546
simulation,0,0.4150290776475988
simulation,0,0.22977672042713507
simulation,0,0.3437837312424717
simulation,1,0.6673518025467076
simulation,0,0.1865741525228359
simulation,0,0.16215099042310396
simulation,0,0.729956448067839
simulation,1,0.5436310103227817
simulation,1,0.28389343243365467
simulation,1,0.12285534473158673
simulation,0,0.2382431933178167
simulation,1,0.4964661120060684
simulation,1,0.7295974408954746
simulation,0,0.2087025525145617
simulation,1,0.4278639315018858
simulation,0,0.5885503204077063
simulation,0,0.10731946090207942
simulation,0,0.7014594249818887
simulation,0,0.18595428921782245
simulation,1,0.5163701247724026
simulation,0,0.4431261027078392
simulation,0,0.6672941604751895
simulation,0,0.4866495197190076
simulation,0,0.11733624135959855
simulation,1,0.2527554960713248
simulation,0,0.4109024988933317
simulation,0,0.3158893994767475
simulation,0,0.549110522955479
simulation,0,0.6566891780155018
simulation,1,0.6472245278469977
simulation,1,0.48136858473779337
simulation,0,0.13619527691414904
simulation,0,0.24971045198153466
simulation,0,0.5456521418160184
simulation,0,0.21715604791381415
simulation,1,0.5065712747438244
simulation,1,0.7540877799459557
simulation,0,0.4391456171949258
simulation,0,0.08429875189748341
simulation,0,0.16135442130367547
simulation,1,0.8784227877021494
simulation,1,0.25149743856351037
simulation,0,0.11504904327882375
simulation,1,0.7318841045050594
simulation,1,0.5093863417703585
simulation,1,0.7326344182377085
simulation,0,0.5090774701786788
simulation,1,0.5319971269737448
simulation,1,0.5831013153972865
simulation,1,0.6382146494271423
simulation,1,0.8698492864954969
simulation,0,0.6634394430015769
simulation,0,0.1466235746082489
simulation,0,0.6703589396757988
simulation,0,0.7272776163314966
simulation,1,0.7697417418376102
simulation,0,0.2567650707713625
simulation,1,0.7350426165509136
simulation,1,0.7341349570187624
simulation,1,0.8312634373451977
simulation,0,0.25530671221744033
simulation,0,0.3483237822550172
simulation,1,0.38227470391291846
simulation,0,0.2907900011698486
simulation,0,0.22755620106584803
simulation,0,0.09869874763570222
simulation,0,0.30424304748360775
simulation,0,0.48564499354567503
simulation,0,0.38403531250313744
simulation,1,0.822879881411748
simulation,0,0.40491957188134053
simulation,1,0.7299175825719939
simulation,1,0.5353131560829352
simulation,1,0.578201432678906
simulation,0,0.43016932391386564
simulation,1,0.7977952814738739
simulation,1,0.5174085711831099
simulation,0,0.5403039622193103
simulation,0,0.5100984673199648
simulation,0,0.3631279742477721
simulation,0,0.5386764904757174
simulation,1,0.8265656784176133
simulation,1,0.42851405321595276
simulation,0,0.58269962719525
simulation,1,0.6789542906319028
simulation,0,0.7220721366942723
simulation,1,0.4807006573054083
simulation,0,0.1073189096176848
simulation,0,0.6431431816980298
simulation,0,0.11567075363908613
simulation,1,0.7428582813442723
simulation,0,0.4582200090315687
simulation,1,0.7275891678311482
simulation,0,0.2695258037382389
simulation,0,0.13859279958507165
simulation,1,0.516653066063662
simulation,0,0.4009984632849132
simulation,0,0.3179267440738251
simulation,1,0.4603536684594326
simulation,1,0.8244262322764544
simulation,1,0.6320382828379083
simulation,1,0.7078764518622426
simulation,0,0.5792093593354861
simulation,1,0.7512019930231898
simulation,0,0.39694678260509386
simulation,0,0.11077389905233526
simulation,1,0.32906365495845646
simulation,0,0.6487827205701374
simulation,0,0.23553127189544912
simulation,0,0.3508467791488249
simulation,0,0.25854820411207785
simulation,1,0.7564320520227841
simulation,0,0.6435288405901675
simulation,1,0.5724151387142796
simulation,1,0.5473029235078716
simulation,0,0.4349935798215609
simulation,0,0.4548231395573407
simulation,0,0.16040543720581057
simulation,0,0.11510378635664907
simulation,0,0.4363931934682411
simulation,1,0.4781586795516656
simulation,1,0.6648418534334366
simulation,1,0.7873245664018461
simulation,1,0.7595412762774931
simulation,0,0.21523818917246734
simulation,0,0.3032046921575624
simulation,0,0.5621421214682107
simulation,1,0.8600224169496944
simulation,1,0.8098115350108209
simulation,1,0.6757977797435399
simulation,1,0.3742755982556981
simulation,0,0.24189378829535285
simulation,1,0.6438198194094482
simulation,0,0.2019711621897327
simulation,0,0.35350372370074
simulation,0,0.36387129692176134
simulation,1,0.8258351167127089
simulation,1,0.391449937748013
simulation,0,0.09050853496718231
simulation,1,0.44025769970429346
simulation,0,0.34236808766020405
simulation,1,0.4477103651677554
simulation,1,0.43245366336482105
simulation,0,0.3986964491984921
simulation,0,0.6356709895414432
simulation,0,0.14618032684981352
simulation,0,0.3107003870612017
simulation,0,0.5804039265420932
simulation,1,0.35837880047471554
simulation,0,0.13865173675030545
simulation,0,0.6378759627531223
simulation,0,0.6947420428758972
simulation,0,0.346667280849465
simulation,0,0.12904723935564394
simulation,1,0.6091111023598468
simulation,1,0.13696059653461506
simulation,1,0.5388045878609848
simulation,0,0.25099114775252324
simulation,0,0.1964334181401321
simulation,0,0.3154880466918616
simulation,1,0.44574682483717715
simulation,0,0.31869173547672147
simulation,0,0.5411425873882001
simulation,1,0.3421829100496626
simulation,1,0.6417959863360126
simulation,0,0.47512687421123634
simulation,0,0.3010179950328685
simulation,0,0.2664656002951794
simulation,0,0.1178497696383923
simulation,1,0.5143141864097661
simulation,0,0.3758671719289936
simulation,0,0.0863120226663373
simulation,0,0.31633584794086
simulation,0,0.2708759503674843
simulation,1,0.804569721079423
simulation,0,0.14546926734580945
simulation,1,0.20681366144613705
simulation,1,0.6523550084266982
simulation,0,0.7256932935605721
simulation,0,0.2732381853322507
simulation,0,0.22301637360626558
simulation,1,0.541446737195562
simulation,0,0.10610108587177275
simulation,1,0.11056803112151503
simulation,1,0.4161979010370187
simulation,1,0.8175486030506978
simulation,0,0.3146937316782115
simulation,0,0.47278948913139124
simulation,0,0.7014189229289876
simulation,1,0.8461324803098987
simulation,0,0.23947087908783954
simulation,0,0.47460901334451516
simulation,1,0.8178586130972436
simulation,0,0.17044963403752594
simulation,1,0.7036038426020221
simulation,0,0.2844308997385653
simulation,0,0.36314632631156274
simulation,0,0.35549884432176504
simulation,1,0.22586768799007467
simulation,0,0.2441926696603797
simulation,0,0.4963906745501153
simulation,1,0.6386092068755416
simulation,1,0.30060797479814794
simulation,1,0.4633730981399202
simulation,0,0.6425007610283121
simulation,0,0.20021838646884613
simulation,0,0.6351138806848435
simulation,0,0.6448289982981305
simulation,1,0.8474993889236278
simulation,1,0.3843595791667436
simulation,1,0.39704793030640756
simulation,1,0.5777036047157857
simulation,1,0.7133918349337873
simulation,0,0.3014568511057505
simulation,1,0.40744340420264896
simulation,0,0.5440835665470695
simulation,0,0.25480606794370303
simulation,1,0.39007980015196003
simulation,0,0.4905045910837539
simulation,1,0.6035872294802492
simulation,1,0.3096389743815581
